"CGY24.17"	"CGY29.01"	"CGY20.46"	"CGY24.16"	"CGY20.50"	"CGY24.09"	"CGY28.50"	"CGY28.49"	"CGY28.52"	"CGY20.55"
"chrI-0010-W"	0	0	0	0	0	0	0	0	0	0
"YAR035W"	3.59856043789215	2.67942277378281	2	4.03167295505026	3.91027303959069	1.11190791832444	1.0364473317712	0.980510067044702	1.04285241036567	1.85084758848988
"possible_antisense_to_genes_YAT1"	1.79928021894607	0	0	0	0	1.11190791832444	2.07289466354239	0.980510067044702	0	0.925423794244941
"possible_antisense_to_genes_YAR035C-A"	0.899640109473036	0.893140924594269	1	2.01583647752513	2.93270477969302	1.11190791832444	7.25513132239837	2.94153020113411	2.08570482073134	2.77627138273482
"SUT436"	0	0	0	0	0	0	0	0	0	0
"YAR035C-A"	0	0	0	0	0	0	0	0	0	0
"YAR042W"	79.1683296336272	55.3747373248447	75	61.4830125645164	62.564368633451	74.4978305277372	75.6606552192973	65.694174491995	68.8282590841344	60.1525466259212
"MUT19.1"	0	0	0	0	0	0	0	0	0	0
"MUT19.2"	0	0	0	0	0	0	0	0	0	0
"chrI-0009-W"	0	0	0	1.00791823876256	0.977568259897672	0	0	0.980510067044702	0	0.925423794244941
"XUT_1F-89"	4.49820054736518	0.893140924594269	2	2.01583647752513	1.95513651979534	4.44763167329774	8.29157865416956	5.88306040226821	2.08570482073134	2.77627138273482
"chrI-0007-C"	0	0	0	0	0	0	0	0	0	0
"XUT_1F-90"	8.09676098525733	4.46570462297135	2	7.05542767133795	2.93270477969302	8.89526334659548	2.07289466354239	2.94153020113411	2.08570482073134	4.62711897122471
"chrI-0008-C"	0	0	0	0	0	0	0	0	0	0
"SUT004"	0	1.78628184918854	1	1.00791823876256	0.977568259897672	2.22381583664887	1.0364473317712	0.980510067044702	1.04285241036567	0
"chrI-0002-W"	0	1.78628184918854	1	0	0.977568259897672	1.11190791832444	0	1.9610201340894	0	0
"CUT442"	0	0	0	0	0	0	0	0	0	0
"XUT_1F-93"	7.19712087578429	0.893140924594269	7	5.03959119381282	2.93270477969302	0	8.29157865416956	4.90255033522351	6.25711446219403	3.70169517697977
"YAR047C"	0	0	0	0	0	0	0	0.980510067044702	0	0
"YAR050W"	4.49820054736518	6.25198647215988	7	6.04750943257539	8.79811433907905	5.55953959162218	9.32802598594076	7.84408053635761	10.4285241036567	9.25423794244941
"XUT_1R-99"	0.899640109473036	0.893140924594269	1	1.00791823876256	3.91027303959069	1.11190791832444	1.0364473317712	0	0	0.925423794244941
"XUT_1R-101"	0	0	1	0	1.95513651979534	0	0	0.980510067044702	0	0
"SUT861.1"	1.79928021894607	0.893140924594269	0	0	0	0	1.0364473317712	1.9610201340894	0	2.77627138273482
"XUT_1R-103"	0	0.893140924594269	2	1.00791823876256	0.977568259897672	0	1.0364473317712	0	0	0
"SUT861.2"	0	0	0	2.01583647752513	1.95513651979534	0	1.0364473317712	0.980510067044702	3.12855723109702	0.925423794244941
"YAR053W"	0	0	1	0	0	0	0	0	1.04285241036567	0.925423794244941
"XUT_1R-107"	0	0.893140924594269	0	0	0	0	1.0364473317712	0	0	0
"SUT881.1"	0	0	0	0	0	0	0	0	0	0
"SUT881.2"	0	0	0	0	0	0	0	0	0	0
"MUT21.1"	0	0	0	1.00791823876256	0	0	0	0.980510067044702	0	0.925423794244941
"MUT22.1"	0	0	0	0	0	1.11190791832444	0	0	0	0
"MUT41.1"	0	0	0	0	0	0	0	0	0	0
"YAR060C"	0	0	0	0	0	0	0	0	0	0
"YAR061W"	0	0	0	0	0	0	0	0	0	0
"YAR062W"	0	0	0	0	0	0	0	0	0	0
"YAR064W"	0	0	0	0	0	0	0	0	0	0
"XUT_1R-108"	0	0	3	0	2.93270477969302	0	2.07289466354239	6.86357046931291	3.12855723109702	0
"YAR066W"	0	0	0	0	0	0	0	0	0	1.85084758848988
"YAR068W"	0	0	0	0	0	0	0	0	2.08570482073134	1.85084758848988
"SUT863.1"	0	0	0	0	0	0	0	0	0	0
"MUT23.1"	0.899640109473036	0	0	0	0	1.11190791832444	0	0	0	0
"YAR069C"	0	0	0	0	0	0	0	0	0	0
"YAR070C"	0	0	0	0	0	0	0	0	0	0
"YAR071W"	3.59856043789215	0.893140924594269	3	0	3.91027303959069	6.67144750994661	1.0364473317712	1.9610201340894	2.08570482073134	3.70169517697977
"YAR071W_5UTR"	0	0	0	0	0	0	0	0	0	0
"mRNA_CC3-C"	0	0	0	0	0	0	0	0	0	0
"CUT_CC3-D"	0	0	0	0	0	0	0	0	0	0
"YAR073W"	0	0	0	0	0	0	0	0.980510067044702	0	0
"YAR075W"	0.899640109473036	0	0	0	0	0	0	0	0	0
"YJL225C"	34.1863241599754	22.3285231148567	32	27.2137924465892	8.79811433907905	28.9096058764353	30.0569726213647	40.2009127488328	27.1141626695075	24.0610186503685
"YJL225W-A"	0	0	0	0	0	0	0	0	0	0
"TEL10L-YP"	0	0	0	0	0	0	0	0	0	0
"MUT800.1"	0	0	0	0	0	0	0	0	0	0
"MUT800.2"	0	0	0	0	0	0	0	0	0	0
"MUT800.3"	0	0	0	0	0	0	0	0	0	0
"MUT839.1"	0	0	0	0	0	0	0	0	0	0
"YJL223C"	0	0	0	0	0	0	0	0	0	0
"YJL222W-B"	0	0	0	0	0	0	0	0	0	0
"YJL222W-A"	0	0	0	0	0	0	0	0	0	0
"MUT840.1"	0	0	0	0	0	0	0	0	0	0
"YJL222W"	17.0931620799877	16.9696775672911	23	15.1187735814385	7.82054607918138	17.790526693191	11.4009206494832	21.5712214749834	13.5570813347537	13.8813569136741
"YJL221C"	0.899640109473036	0	0	2.01583647752513	0	1.11190791832444	1.0364473317712	0	1.04285241036567	0
"YJL220W"	0	0	0	0	0	0	0	0	0	0
"YJL219W"	0	0.893140924594269	1	0	0.977568259897672	2.22381583664887	1.0364473317712	0	0	0
"MUT804.1"	0	0	0	0	0	0	0	0	0	0
"MUT804.2"	0	0	0	0	0	0	0	0	0	0
"MUT804.3"	0	0	0	0	0	0	0	0	0	0
"YJL218W"	0	0	6	3.02375471628769	0.977568259897672	1.11190791832444	6.21868399062717	2.94153020113411	6.25711446219403	1.85084758848988
"CUT670"	0	0	0	0	0	0	0	0	0	0
"YJL217W"	11.6953214231495	8.03826832134842	8	15.1187735814385	11.7308191187721	4.44763167329774	11.4009206494832	14.7076510056705	8.34281928292538	9.25423794244941
"mRNA_CJL216CC1"	0	0	0	0	0	0	0	0	0	0
"YJL216C%2CYJL215C"	4.49820054736518	3.57256369837708	7	3.02375471628769	3.91027303959069	6.67144750994661	3.10934199531359	2.94153020113411	8.34281928292538	4.62711897122471
"YJL216C"	0	0.893140924594269	0	0	0	0	0	0	0	0
"possible_antisense_to_genes_HXT8"	1.79928021894607	0.893140924594269	4	3.02375471628769	2.93270477969302	2.22381583664887	4.14578932708478	2.94153020113411	3.12855723109702	2.77627138273482
"YJL215C"	0	0	0	0	0	0	0	0	0	0
"YJL214W"	0	0	0	0	0.977568259897672	0	0	0	0	0
"chrX-0253-W"	0	0	0	1.00791823876256	0	0	0	0	0	0
"SUT1781.1"	0.899640109473036	0	0	0	0	0	0	0	0	0
"SUT1781.2"	0	1.78628184918854	0	0	0	0	0	0	0	0
"SUT1781.3"	0	0	0	0	0	0	0	0	1.04285241036567	0
"MUT841.1"	0	0	0	0	0	0	0	0	0	0
"SUT1781.4"	0.899640109473036	0	0	0	0	0	0	0	3.12855723109702	0
"XUT_10R-6"	0	4.46570462297135	1	0	0	1.11190791832444	0	0.980510067044702	0	1.85084758848988
"XUT_10F-6"	0	0	0	0	0	0	1.0364473317712	0	0	0
"SUT1837.1"	0	0	0	0	0	0	0	0	0	0
"CUT196"	0	0	0	0	0	0	0	0	0	1.85084758848988
"XUT_10F-9"	0	0	0	0	0	0	0	0.980510067044702	0	0
"CUT_CJL213WTs1-B"	0	0	1	0	0	0	1.0364473317712	0	0	0
"YJL213W"	0	0.893140924594269	3	4.03167295505026	0.977568259897672	2.22381583664887	2.07289466354239	0.980510067044702	0	1.85084758848988
"SUT1784.1"	0	0	0	0	0	0	0	0	0	0
"chrX-0242-W"	0	0	0	0	0	0	0	0	0	0
"SUT198"	0	0.893140924594269	0	0	0.977568259897672	0	0	1.9610201340894	1.04285241036567	0.925423794244941
"YJL212C"	57.5769670062743	47.3364690034963	39	57.4513396094662	33.2373208365209	64.4906592628173	43.5307879343902	56.8695838885927	33.3712771317015	37.0169517697977
"CUT_CJL212CD2"	0	0	0	0	0	0	0	0	0	0
"YJL211C"	0	0	0	0	2.93270477969302	0	0	0	1.04285241036567	0.925423794244941
"YJL210W"	5.39784065683822	5.35884554756561	14	9.07126414886308	6.84297781928371	7.78335542827105	9.32802598594076	10.7856107374917	7.29996687255971	13.8813569136741
"mRNA_CJL209WTs1"	0	0	0	0	0	0	0	0	0	0
"YJL209W"	15.2938818610416	9.82455017053696	8	14.1108553426759	10.7532508588744	13.3428950198932	6.21868399062717	8.82459060340232	6.25711446219403	14.8067807079191
"YJL208C"	21.5913626273529	16.0765366426968	15	14.1108553426759	17.5962286781581	11.1190791832444	18.6560519718815	19.610201340894	15.6427861554851	6.47796655971459
"YJL207C"	67.4730082104777	76.8101195151071	57	54.4275848931785	65.4970734131441	75.6097384460616	76.6971025510685	79.4213154306209	65.6997018530374	68.4813607741256
"YJL206C"	3.59856043789215	7.14512739675415	5	6.04750943257539	5.86540955938603	4.44763167329774	9.32802598594076	6.86357046931291	8.34281928292538	4.62711897122471
"XUT_10F-15"	0	0	0	0	0	0	0	0	0	0
"mRNA_CJL206CTs1"	0	0	0	0	0	0	0	0	0	0
"YJL205C"	1.79928021894607	5.35884554756561	4	1.00791823876256	0.977568259897672	2.22381583664887	1.0364473317712	1.9610201340894	1.04285241036567	1.85084758848988
"SUT199"	0	0	0	0	0	0	0	0	0	0
"possible_antisense_to_genes_NCE101"	0	0.893140924594269	0	0	0	0	0	0	0	0.925423794244941
"YJL204C"	5.39784065683822	3.57256369837708	10	6.04750943257539	7.82054607918138	10.0071712649199	13.4738153130255	3.92204026817881	4.17140964146269	12.0305093251842
"YJL203W"	7.19712087578429	3.57256369837708	4	8.06334591010052	8.79811433907905	8.89526334659548	4.14578932708478	1.9610201340894	6.25711446219403	4.62711897122471
"CUT_CJL203WTa3"	0	0	0	0	0	0	0	0	0	0
"YJL202C"	0	0	0	0	0	0	0	0	0	0
"YJL201W"	19.7920824084068	13.397113868914	21	23.182119491539	20.5289334578511	14.4548029382177	11.4009206494832	18.6296912738493	11.4713765140224	18.5084758848988
"YJL200C"	320.271878972401	310.813041758806	340	335.636773507934	318.687252726641	309.110401294193	331.663146166783	312.78271138726	321.198542392627	343.332227664873
"SUT1838.1"	0	0	0	0	0	0	0	0	0	0
"XUT_10F-18"	0	0	0	0	0	0	1.0364473317712	0	0	0.925423794244941
"MUT842.1"	0	0	0	0	0	0	0	0	0	0
"tT(AGU)J"	0	0	0	0	0	0	0	0	0	0
"XUT_10F-22"	0	0	0	0	0	0	0	0	0	0
"YJL199C"	0	0	4	3.02375471628769	2.93270477969302	2.22381583664887	1.0364473317712	0.980510067044702	2.08570482073134	0.925423794244941
"YJL199C_3UTR"	0	0.893140924594269	0	0	0	0	0	0	0	0
"YJL199C_5UTR"	0	0	0	0	0	0	0	0	0	0
"YJL198W"	56.6773268968013	63.4130056461931	48	67.5305219970918	57.6765273339627	66.7144750994661	48.7130245932462	80.4018254976655	63.613997032306	48.1220373007369
"CUT_CJL198WTa2"	0	0	0	0	0	0	0	0	0	0
"CUT671"	0	0	0	0	0	0	0	0	0	0
"YJL197W"	34.1863241599754	39.2982006821478	43	45.3563207443154	39.1027303959069	33.3572375497331	27.9840779578223	22.5517315420281	37.5426867731642	33.3152565928179
"YJL197C-A"	0	0	0	0	0	0	0	0	0	0
"mRNA_CJL197WC1"	0	0	0	0	0	0	0	0	0	0
"YJL196C"	20.6917225178798	33.046214209988	28	33.2613018791646	35.1924573563162	15.5667108565421	35.2392092802206	33.3373422795199	30.2427199006045	34.2406803870628
"SUT200"	0.899640109473036	0	0	0	0.977568259897672	0	0	0.980510067044702	1.04285241036567	0
"XUT_10F-25"	0.899640109473036	0	0	0	0.977568259897672	0	0	0.980510067044702	2.08570482073134	0
"possible_antisense_to_genes_ELO1"	0	0	0	0	0.977568259897672	0	0	0.980510067044702	0	0
"YJL195C"	0	0	0	0	0	0	0	0	0	0
"YJL194W"	11.6953214231495	21.4353821902625	13	7.05542767133795	15.6410921583628	22.2381583664887	21.7653939671951	14.7076510056705	19.8141957969478	16.6576282964089
"YJL193W"	9.8960412042034	5.35884554756561	13	14.1108553426759	4.88784129948836	11.1190791832444	9.32802598594076	13.7271409386258	8.34281928292538	12.0305093251842
"mRNA_CJL193WC2"	0	0	0	0	0	0	0	0	0	0
"YJL192C"	44.9820054736518	31.2599323607994	44	40.3167295505026	51.8111177745766	46.7001325696263	47.676577261475	51.9670335533692	65.6997018530374	46.2711897122471
"YJL191W"	84.5661702904654	98.2455017053696	125	93.7363962049185	117.308191187721	118.974147260715	106.754075172433	119.622228179454	126.185141654246	113.827126692128
"pre-mRNA_CJL191WD3-B"	0	0	0	0	0	0	0	0	0	0
"mRNA_CJL191WC1"	0	0	0	0	0	0	0	0	0	0
"cluster_CJL190CC1"	0	0	0	0	0	0	0	0	0	0
"YJL190C"	499.300260757535	417.096811785524	507	501.943282903757	496.604676028018	424.748824799934	457.073273311097	553.007677813212	543.326105800515	462.711897122471
"possible_antisense_to_genes_RPS22A"	0	0	0	0	0	0	0	0	0	0
"CUT_CJL190CC3-A"	0	0	0	0	0	0	0	0	0	0
"SUT1839.1"	0	0	0	0	0	0	0	0	0	0
"mRNA_CJL190CC3-B"	0	0	0	0	0	0	0	0	0	0
"SUT617"	0.899640109473036	0	0	0	0	0	0	0	0	0
"YJL189W"	196.121543865122	192.025298787768	240	257.019150884454	277.629385810939	254.626913296296	232.164202316748	194.140993274851	198.141957969478	226.728829590011
"YJL188C"	0	0	0	0	0	0	0	0	0	0
"pre-mRNA_CJL189WD3-B"	0	0	0	0	0	0	0	0	0	0
"mRNA_CJL189WC1"	0	0	0	0	0	0	0	0	0	0
"mRNA_CJL187CC1"	0	0	0	0	0	0	0	0	0	0
"SUT201"	0.899640109473036	0	2	0	0	1.11190791832444	1.0364473317712	0	1.04285241036567	1.85084758848988
"YJL187C"	30.5877637220832	25.9010868132338	27	17.1346100589636	19.5513651979534	28.9096058764353	20.7289466354239	12.7466308715811	16.6856385658508	18.5084758848988
"XUT_10F-32"	0.899640109473036	0	1	0	0	1.11190791832444	1.0364473317712	0	1.04285241036567	1.85084758848988
"possible_antisense_to_genes_SWE1"	0.899640109473036	0	1	0	0	1.11190791832444	1.0364473317712	0	1.04285241036567	1.85084758848988
"SUT618"	0	0	0	0	0.977568259897672	0	0	0	2.08570482073134	2.77627138273482
"XUT_10R-21"	1.79928021894607	0.893140924594269	0	0	0	1.11190791832444	1.0364473317712	0	0	0
"CUT_CJL187CD1-B"	0	0	0	0	0	0	0	0	0	0
"possible_antisense_to_genes_YJL185C"	5.39784065683822	7.14512739675415	3	11.0871006263882	7.82054607918138	8.89526334659548	3.10934199531359	10.7856107374917	3.12855723109702	10.1796617366944
"YJL186W"	42.2830851452327	58.9473010232218	51	59.4671760869913	42.0354351755999	57.8192117528707	39.3849986073054	51.9670335533692	58.3997349804776	56.4508514489414
"YJL185C"	4.49820054736518	3.57256369837708	2	1.00791823876256	0	2.22381583664887	7.25513132239837	7.84408053635761	5.21426205182836	2.77627138273482
"SUT619"	0	0	0	0	0	0	0	0	0	0
"YJL184W"	5.39784065683822	7.14512739675415	7	4.03167295505026	4.88784129948836	7.78335542827105	8.29157865416956	7.84408053635761	10.4285241036567	8.32881414820447
"mRNA_CJL183WTs1"	0	0	0	0	0	0	0	0	0	0
"YJL183W"	26.0895631747181	31.2599323607994	39	33.2613018791646	34.2148890964185	23.3500662848131	36.2756566119918	36.278872480654	39.6283915938955	38.8677993582875
"CUT_CJL183WTa3-B"	0	0	0	0	0	0	0	0	0	0
"YJL182C"	0	0	0	0	0	0	0	0	0	0
"YJL181W"	12.5949615326225	10.7176910951312	4	8.06334591010052	6.84297781928371	11.1190791832444	20.7289466354239	2.94153020113411	5.21426205182836	10.1796617366944
"MUT806.1"	0	0	0	0	0	0	0	0	0	0
"CUT_CJL181WC2"	0	0	0	0	0	0	0	0	0	0
"YJL180C"	5.39784065683822	6.25198647215988	2	5.03959119381282	3.91027303959069	4.44763167329774	5.18223665885598	8.82459060340232	6.25711446219403	7.40339035395953
"XUT_10F-37"	0	0	0	0	0	0	1.0364473317712	0	0	0
"YJL179W"	5.39784065683822	9.82455017053696	3	4.03167295505026	7.82054607918138	7.78335542827105	9.32802598594076	2.94153020113411	6.25711446219403	9.25423794244941
"mRNA_CJL179WC1"	0	0	0	0	0	0	0	0	0	0
"YJL178C"	24.290282955772	24.1148049640453	33	23.182119491539	30.3046160568278	27.7976979581109	33.1663146166783	31.3763221454305	34.4141295420672	22.2101710618786
"cluster_CJL178CC2"	0	0	0	0	0	0	0	0	0	0
"SUT620"	0	0	0	0	0	0	0	0	0	0
"pre-mRNA_CJL177WD2"	1.79928021894607	0	3	5.03959119381282	0	4.44763167329774	3.10934199531359	1.9610201340894	1.04285241036567	0.925423794244941
"YJL177W"	283.386634484006	274.194263850441	259	240.892459064253	293.270477969302	231.276847011483	254.966043615714	296.1140402475	308.684313468239	261.894933771318
"mRNA_CJL176CC1"	0	0	0	0	0	0	0	0	0	0
"MUT844.1"	0	0	0	0	0	0	0	0	0	0
"YJL176C"	39.5841648168136	30.3667914362052	32	25.1979559690641	31.2821843167255	42.2525008963286	26.9476306260511	29.4153020113411	29.1998674902388	24.0610186503685
"YJL175W"	0	0	0	0	0	0	0	0	0	0
"YJL174W"	25.189923065245	43.7639053051192	41	29.2296289241144	23.4616382375441	8.89526334659548	45.6036825979326	26.4737718102069	33.3712771317015	7.40339035395953
"possible_antisense_to_genes_RFA3"	16.1935219705147	4.46570462297135	5	17.1346100589636	25.4167747573395	45.5882246513019	6.21868399062717	31.3763221454305	12.5142289243881	29.6135614158381
"mRNA_CJL173CC1"	0	0	0	0	0	0	0	0	0	0
"YJL173C"	15.2938818610416	17.8628184918854	16	11.0871006263882	10.7532508588744	10.0071712649199	14.5102626447967	15.6881610727152	7.29996687255971	9.25423794244941
"XUT_10F-42"	0	0	0	0	0	0	0	0	0	0
"XUT_10R-29"	0	0	0	1.00791823876256	0	0	0	0	0	0
"CUT672"	0	0	0	1.00791823876256	0	0	0	0	0	0
"CUT_CJL172WD1"	0	0	0	0	0	0	0	0	0	0
"YJL172W"	119.652134559914	142.902547935083	124	143.124389904284	88.9587116506882	122.309871015688	126.446574476086	151.979060391929	138.699370578634	105.498312543923
"CUT_CJL172WC3"	0	0	0	0	0	0	0	0	0	0
"CUT673"	0.899640109473036	0.893140924594269	0	0	0.977568259897672	0	0	0	0	0
"YJL171C"	44.0823653641788	35.7256369837708	31	33.2613018791646	28.3494795370325	51.147764242924	23.8382886307375	50.0060134192798	35.4569819524329	47.196613506492
"CUT_CJL171CTs3"	0	0	0	0	0	0	0	0	0	0
"SUT202"	0	0	0	0	0	0	0	0	0	0
"XUT_10F-44"	0	0	0	0	0	0	0	0	0	0
"possible_antisense_to_genes_ASG7"	0	0	0	0	0	0	0	0	0	0
"YJL170C"	7.19712087578429	7.14512739675415	1	6.04750943257539	5.86540955938603	11.1190791832444	8.29157865416956	6.86357046931291	4.17140964146269	5.55254276546965
"YJL168C"	17.9928021894607	33.9393551345822	23	28.2217106853518	21.5065017177488	23.3500662848131	30.0569726213647	19.610201340894	17.7284909762164	33.3152565928179
"YJL169W"	0	0	0	1.00791823876256	0	0	0	0	0	0
"YJL167W"	132.247096092536	110.749474649689	116	130.021452800371	98.7343942496649	86.728817629306	120.227890485459	74.5187650953973	88.6424548810821	95.3186508072289
"CUT_CJL167WD2"	0	0	0	0	0	0	0	0	0	0
"mRNA_CJL166WTs1"	0	0	0	0	0	0	0	0	0	0
"YJL166W"	17.0931620799877	9.82455017053696	17	13.1029371039133	18.5737969380558	20.0143425298398	13.4738153130255	20.5907114079387	13.5570813347537	11.1050855309393
"cluster_CJL165CC1"	0	0	0	0	0	0	0	0	0	0
"YJL165C"	27.8888433936641	26.7942277378281	32	30.2375471628769	25.4167747573395	22.2381583664887	32.1298672849071	26.4737718102069	22.9427530280448	28.6881376215932
"XUT_10F-48"	0	0	2	0	0	1.11190791832444	1.0364473317712	0	0	0.925423794244941
"CUT197"	0	0	0	2.01583647752513	0	0	0	0	0	0
"YJL164C"	8.99640109473036	15.1833957181026	11	11.0871006263882	10.7532508588744	10.0071712649199	6.21868399062717	8.82459060340232	16.6856385658508	8.32881414820447
"possible_antisense_to_genes_TPK1"	0	0	0	0	0	0	0	0	0	0
"SUT203"	0	0	0	0	0	1.11190791832444	0	0.980510067044702	3.12855723109702	0.925423794244941
"XUT_10F-49"	0	0	0	0	0	0	0	0.980510067044702	0	0
"YJL163C"	7.19712087578429	4.46570462297135	5	4.03167295505026	6.84297781928371	0	3.10934199531359	9.80510067044702	6.25711446219403	2.77627138273482
"possible_antisense_to_genes_YJL163C"	0	0	0	0	0	1.11190791832444	0	0	0	0.925423794244941
"CUT_CJL163CTa3-A"	0	0	0	0	0	0	0	0	0	0
"XUT_10F-50"	0	0	0	0	0	2.22381583664887	0	0	0	0
"YJL162C"	7.19712087578429	8.93140924594269	6	6.04750943257539	5.86540955938603	4.44763167329774	7.25513132239837	3.92204026817881	6.25711446219403	6.47796655971459
"MUT846.1"	0	0	0	0	0	0	0	0	0	0
"tE(UUC)J"	0	0	2	2.01583647752513	0.977568259897672	0	0	2.94153020113411	1.04285241036567	0
"XUT_10R-39"	1.79928021894607	0	0	0	0	2.22381583664887	0	0	0	0
"SUT621"	0	0.893140924594269	1	1.00791823876256	0	2.22381583664887	0	0	0	0
"CUT198"	0	0	3	0	0.977568259897672	0	1.0364473317712	0	0	1.85084758848988
"SUT622"	0	0	0	0	0	0	0	0	0	0
"YJL161W"	0.899640109473036	0.893140924594269	2	1.00791823876256	0.977568259897672	1.11190791832444	0	0.980510067044702	1.04285241036567	0
"possible_antisense_to_genes_FMP33"	0	0	0	0	0	0	1.0364473317712	0.980510067044702	1.04285241036567	0.925423794244941
"YJL160C"	0.899640109473036	0	0	0	0	0	0	0	3.12855723109702	0
"CUT199"	0	0	0	0	0	0	0	0	1.04285241036567	0
"CUT_CJL160CD2"	0	0	0	0	0	0	0	0	0	0
"CUT674"	0	0	1	0	0	0	1.0364473317712	0	0	0
"MUT847.1"	0	0	0	0	0	0	0	0	0	0
"CUT_CJL160CD1"	0	0	0	0	0	0	0	0	0	0
"MUT847.2"	0	0	0	0	0	0	0	0	0	0
"CUT_CJL159WD1-D"	0	0	0	0	0	0	0	0	0	0
"YJL159W"	810.575738635206	848.483878364556	786	849.675075276842	811.381655715068	795.014161601972	812.574708108617	1141.31371804003	937.524316918739	783.833953725465
"CUT_CJL159WD3-A"	0	0	0	0	0	0	0	0	0	0
"CUT_CJL159WD3-B"	0	0	0	0	0	0	0	0	0	0
"cluster_CJL159WC1"	0	0	1	0	0	1.11190791832444	0	0	2.08570482073134	0
"mRNA_CJL158CC1"	0	0	0	0	0	0	0	0	0	0
"YJL158C"	303.178716892413	313.492464532588	286	297.335880434957	265.898566692167	287.984150846029	259.111832942799	389.262496616747	252.370283308493	261.894933771318
"possible_antisense_to_genes_CIS3"	0	0.893140924594269	0	0	0	0	0	0	1.04285241036567	0
"CUT_CJL158CTs3-B"	0	0	0	0	0	0	0	0	0	0
"mRNA_CJL158CTs1-B"	0	0	0	0	0	0	0	0	0	0
"YJL157C"	63.8744477725856	57.1610191740332	65	65.5146855195667	51.8111177745766	73.3859226094128	74.6242078875261	72.5577449613079	58.3997349804776	84.2135652762897
"possible_antisense_to_genes_FAR1"	0.899640109473036	1.78628184918854	3	2.01583647752513	1.95513651979534	1.11190791832444	2.07289466354239	2.94153020113411	3.12855723109702	2.77627138273482
"XUT_10F-55"	0.899640109473036	1.78628184918854	3	2.01583647752513	1.95513651979534	1.11190791832444	2.07289466354239	2.94153020113411	3.12855723109702	2.77627138273482
"SUT204"	0.899640109473036	1.78628184918854	3	1.00791823876256	1.95513651979534	1.11190791832444	2.07289466354239	2.94153020113411	3.12855723109702	2.77627138273482
"cluster_CJL157CTs2"	0.899640109473036	0	0	2.01583647752513	0.977568259897672	2.22381583664887	3.10934199531359	0	0	1.85084758848988
"YJL156C_3UTR"	0	0.893140924594269	1	1.00791823876256	0.977568259897672	2.22381583664887	3.10934199531359	0.980510067044702	1.04285241036567	0.925423794244941
"YJL156W-A"	0	0	0	0	0	0	0	0	0	0
"YJL156C"	8.99640109473036	9.82455017053696	23	12.0950188651508	12.7083873786697	12.2309871015688	11.4009206494832	13.7271409386258	17.7284909762164	10.1796617366944
"SUT1843.1"	0	1.78628184918854	0	4.03167295505026	0	0	0	0	1.04285241036567	0.925423794244941
"possible_antisense_to_genes_SSY5"	6.29748076631125	3.57256369837708	3	1.00791823876256	5.86540955938603	1.11190791832444	1.0364473317712	2.94153020113411	1.04285241036567	0
"XUT_10F-57"	0	0	0	0	0	0	0	0	0	0
"YJL156C_5UTR"	0	0	0	0	0	0	0	0	0	0
"YJL155C"	12.5949615326225	2.67942277378281	9	3.02375471628769	6.84297781928371	4.44763167329774	3.10934199531359	3.92204026817881	7.29996687255971	13.8813569136741
"CUT_CJL155CTa3"	0	0	0	0	0	0	0	0	0	0
"YJL154C"	51.2794862399631	54.4815964002504	47	45.3563207443154	36.1700256162139	50.0358563245996	63.2232872380429	41.1814228158775	56.3140301597463	42.5694945352673
